Model;Link;Price usd($);Price UAH;City
Mercedes-Benz GLC-Class 2020300 AT (258 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1835582.html;76 527 $;2 069 893 грн;Киев
Mercedes-Benz A-Class 2019200 AT (163 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1862692.html;46 976 $;1 270 615 грн;Харьков
Mercedes-Benz Maybach 2020S 650 AT (630 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1835156.html;353 204 $;9 553 468 грн;Киев
Mercedes-Benz AMG GT 2021Mercedes-AMG GT4 63s AT (639 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835829.html;282 563 $;7 642 768 грн;Киев
Mercedes-Benz V-Class 2020Marco Polo V 250d AT (190 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835850.html;123 621 $;3 343 693 грн;Киев
Mercedes-Benz Maybach 2020S 560 AT (469 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1835142.html;553 354 $;14 967 118 грн;Киев
Mercedes-Benz AMG GT 2021Mercedes-AMG GT R AT (585 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835803.html;259 016 $;7 005 868 грн;Киев
Mercedes-Benz G-Class 2020Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835702.html;282 563 $;7 642 768 грн;Киев
Mercedes-Benz AMG GT 2021Mercedes-AMG GT4 63 AT (585 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1858073.html;352 028 $;9 521 655 грн;Киев
Mercedes-Benz V-Class 2020AMG Style 300d AT (239 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1788926.html;117 734 $;3 184 468 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1842386.html;259 017 $;7 005 900 грн;Киев
Mercedes-Benz EQC 2020400 AT (408 л.с.) 80 kWh 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1835432.html;158 941 $;4 299 043 грн;Киев
Mercedes-Benz GLE-Class 2021Individual 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859089.html;89 596 $;2 423 404 грн;Харьков
Mercedes-Benz V-Class 2021AMG Style 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1813287.html;125 975 $;3 407 383 грн;Киев
Mercedes-Benz G-Class 2020Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1840529.html;824 145 $;22 291 468 грн;Киев
Mercedes-Benz AMG GT 2021Mercedes-AMG GT R AT (585 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1858559.html;270 791 $;7 324 350 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836925.html;121 266 $;3 280 003 грн;Киев
Mercedes-Benz Vito пасс. 2021base 114 CDI MT (136 л.с.) Tourer Pro Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1857284.html;43 209 $;1 168 711 грн;Черкассы
Mercedes-Benz G-Class 2020350d AT (286 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835991.html;197 794 $;5 349 928 грн;Киев
Mercedes-Benz GLC-Class 2021220d AT (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1856459.html;66 185 $;1 790 167 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833105.html;170 715 $;4 617 493 грн;Киев
Mercedes-Benz GLC-Class 2021Individual 220d AT (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1860212.html;61 222 $;1 655 940 грн;Харьков
Mercedes-Benz S-Class 2021400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1851930.html;211 922 $;5 732 068 грн;Киев
Mercedes-Benz GLC-Class 2020base 300 AT (258 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1835570.html;79 797 $;2 158 359 грн;Киев
Mercedes-Benz AMG GT 2020Mercedes-AMG GT4 43 AT (367 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1856013.html;188 375 $;5 095 168 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1861079.html;323 772 $;8 757 375 грн;Киев
Mercedes-Benz GLE-Class 2021Individual Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1862157.html;112 222 $;3 035 370 грн;Днепр (Днепропетровск)
Mercedes-Benz GLE-Class 2021Coupe 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1861740.html;94 505 $;2 556 166 грн;Житомир
Mercedes-Benz V-Class 2020AMG Style 300d AT (239 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835848.html;111 847 $;3 025 243 грн;Киев
Mercedes-Benz GLE-Class 2021Individual Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1862160.html;111 613 $;3 018 906 грн;Днепр (Днепропетровск)
Mercedes-Benz EQC 2020400 AT (408 л.с.) 80 kWh 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1833176.html;103 606 $;2 802 328 грн;Киев
Mercedes-Benz Sprinter груз. 2020base Std 519 3.0 CDi MT 2WD 3665mm;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1843201.html;49 331 $;1 334 305 грн;Одесса
Mercedes-Benz GLE-Class 2021300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1858997.html;84 687 $;2 290 611 грн;Харьков
Mercedes-Benz Sprinter груз. 2020base Long 519 3.0 CDi MT 2WD 4325mm;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1839731.html;67 641 $;1 829 559 грн;Одесса
Mercedes-Benz AMG GT 2021Mercedes-AMG GT4 43 AT (367 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1850884.html;194 262 $;5 254 393 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1849227.html;144 828 $;3 917 317 грн;Одесса
Mercedes-Benz GLE-Class 2021Individual Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859409.html;115 400 $;3 121 351 грн;Днепр (Днепропетровск)
Mercedes-Benz Sprinter пасс. 2018Individual Passanger Van 316 CDI AT (163 л.с.) Compact;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836151.html;40 557 $;1 096 997 грн;Одесса
Mercedes-Benz V-Class 2020Rise V 220d AT (163 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1854177.html;78 294 $;2 117 692 грн;Киев
Mercedes-Benz GLE-Class 2020300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1845120.html;111 861 $;3 025 625 грн;Хмельницкий
Mercedes-Benz Sprinter пасс. 2018Passanger Van 316 CDI AT (163 л.с.) Long;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1850793.html;43 315 $;1 171 578 грн;Одесса
Mercedes-Benz G-Class 2021700 Brabus G-Ttonic (700 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1856601.html;364 979 $;9 871 950 грн;Киев
Mercedes-Benz S-Class 2021Individual 500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1863519.html;209 569 $;5 668 410 грн;Днепр (Днепропетровск)
Mercedes-Benz GLE-Class 2021300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1860251.html;80 312 $;2 172 275 грн;Ужгород
Mercedes-Benz Actros 2019Individual 1845 LS BigSpace AT (449 л.с.) 4X2;https://auto.ria.com/newauto/auto-mercedes-benz-actros-1835728.html;121 238 $;3 279 239 грн;Одесса
Mercedes-Benz G-Class 2021700 Brabus G-Ttonic (700 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1826096.html;364 716 $;9 864 848 грн;Киев
Mercedes-Benz Vito пасс. 2020base Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1855101.html;61 458 $;1 662 309 грн;Одесса
Mercedes-Benz V-Class 2020Avantgarde 300d AT (239 л.с.) 4Matic Extra Long;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1852189.html;105 910 $;2 864 649 грн;Киев
Mercedes-Benz Vito груз. 2020109 CDI MT (88 л.с.) Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-gruz-1855208.html;30 245 $;818 066 грн;Киев
Mercedes-Benz Sprinter груз. 2021base Std 516 2.2 CDi MT 2WD 3665mm;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1858401.html;48 540 $;1 312 906 грн;Одесса
Mercedes-Benz GLE-Class 2020Individual 300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1813958.html;71 714 $;1 939 711 грн;Львов
Mercedes-Benz AMG GT 2021base Mercedes-AMG GT C AT (557 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835804.html;259 006 $;7 005 581 грн;Киев
Mercedes-Benz E-Class 2021200 9G-Tronic (197 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1857664.html;74 997 $;2 028 526 грн;Житомир
Mercedes-Benz GLE-Class 2021Individual 300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1858470.html;85 603 $;2 315 386 грн;Черкассы
Mercedes-Benz V-Class 2020AMG Style 300d AT (239 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1840836.html;207 620 $;5 615 706 грн;Одесса
Mercedes-Benz S-Class 2020500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1852849.html;202 068 $;5 465 525 грн;Днепр (Днепропетровск)
Mercedes-Benz Sprinter пасс. 2018Individual Passanger Van 316 CDI AT (163 л.с.) Compact;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1838727.html;39 017 $;1 055 343 грн;Одесса
Mercedes-Benz G-Class 2020350d AT (286 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835988.html;206 036 $;5 572 875 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1840919.html;234 293 $;6 337 155 грн;Киев
Mercedes-Benz CLA-Class 2019200d АТ (150 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1840539.html;47 189 $;1 276 367 грн;Луцк
Mercedes-Benz CLS-Class 2019220d G-Tronic (194 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-cls-class-1826336.html;73 689 $;1 993 140 грн;Луцк
Mercedes-Benz Sprinter пасс. 2018Passanger Van 316 CDI AT (163 л.с.) Compact;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836907.html;37 675 $;1 019 040 грн;Одесса
Mercedes-Benz V-Class 2020AMG Style 300d AT (239 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835749.html;114 932 $;3 108 677 грн;Одесса
Mercedes-Benz Sprinter пасс. 2018Passanger Van 214 CDI MT (143 л.с.) 3665;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1849213.html;33 555 $;907 582 грн;Одесса
Mercedes-Benz Vito пасс. 2020base Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1838972.html;68 608 $;1 855 704 грн;Одесса
Mercedes-Benz GLC-Class 2021base 200 AT (197 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1862327.html;71 815 $;1 942 449 грн;Харьков
Mercedes-Benz Vito пасс. 2020Individual 110 CDI MT (102 л.с.) Tourer Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1838717.html;42 149 $;1 140 051 грн;Одесса
Mercedes-Benz Sprinter груз. 2020base Double Cab Std 319 3.0 CDi MT 2WD;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1832871.html;44 274 $;1 197 531 грн;Одесса
Mercedes-Benz Sprinter пасс. 2018Individual Conversion Van 214 CDI MT (143 л.с.) 3250;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1837693.html;31 200 $;843 892 грн;Одесса
Mercedes-Benz Sprinter пасс. 2018Passanger Van 316 CDI AT (163 л.с.) Long;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1843862.html;43 940 $;1 188 487 грн;Одесса
Mercedes-Benz Vito пасс. 2021109 CDI MT (88 л.с.) Mixto Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1858828.html;31 671 $;856 630 грн;Ужгород
Mercedes-Benz Sprinter пасс. 2018Passanger Van 214 CDI MT (143 л.с.) 3665;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836190.html;34 101 $;922 359 грн;Одесса
Mercedes-Benz V-Class 2021AMG Style 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1847111.html;110 118 $;2 978 463 грн;Одесса
Mercedes-Benz Sprinter груз. 2020base 314 2.2 CDi MT 2WD;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1838617.html;58 985 $;1 595 434 грн;Одесса
Mercedes-Benz GLE-Class 2021300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1820048.html;88 419 $;2 391 559 грн;Хмельницкий
Mercedes-Benz A-Class 2019220d AT (190 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1785496.html;46 557 $;1 259 263 грн;Луцк
Mercedes-Benz A-Class 2019200d AT (150 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1826321.html;40 469 $;1 094 613 грн;Луцк
Mercedes-Benz GLE-Class 2020300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1855698.html;79 411 $;2 147 913 грн;Луцк
Mercedes-Benz E-Class 2020220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1850488.html;66 822 $;1 807 395 грн;Луцк
Mercedes-Benz Vito пасс. 2018200d MT (136 л.с.) Marco Polo Activity;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1846369.html;49 449 $;1 337 490 грн;Одесса
Mercedes-Benz Sprinter груз. 2020base Std 516 2.2 CDi MT 2WD 3665mm;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1846648.html;49 331 $;1 334 305 грн;Одесса
Mercedes-Benz GLS-Class 2021350d AT (286 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1862183.html;119 355 $;3 228 319 грн;Херсон
Mercedes-Benz E-Class 2020300de 9G-Tronic (306 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846146.html;69 987 $;1 893 019 грн;Луцк
Mercedes-Benz E-Class 2020200 9G-Tronic (197 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1847382.html;64 657 $;1 748 853 грн;Луцк
Mercedes-Benz E-Class 2020450 9G-Tronic (367 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846138.html;70 827 $;1 915 734 грн;Луцк
Mercedes-Benz E-Class 202053 AMG 9-TCT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846139.html;89 133 $;2 410 867 грн;Луцк
Mercedes-Benz A-Class 2019base 220 AT (190 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851518.html;43 196 $;1 168 369 грн;Луцк
Mercedes-Benz E-Class 2020200d 9G-Tronic (160 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846142.html;56 469 $;1 527 381 грн;Луцк
Mercedes-Benz E-Class 2020400d 9-MCT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846129.html;71 267 $;1 927 632 грн;Луцк
Mercedes-Benz A-Class 2019250e AT (160 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1826323.html;47 139 $;1 275 015 грн;Луцк
Mercedes-Benz A-Class 2019200 MT (163 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851524.html;40 029 $;1 082 715 грн;Луцк
Mercedes-Benz A-Class 2019200 AT (163 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1849489.html;43 872 $;1 186 656 грн;Луцк
Mercedes-Benz EQC 2020400 AT (408 л.с.) 80 kWh 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1849593.html;67 615 $;1 828 862 грн;Луцк
Mercedes-Benz A-Class 2019base 250 AT (224 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851519.html;47 058 $;1 272 818 грн;Луцк
Mercedes-Benz A-Class 2019200 AT (163 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1849488.html;43 385 $;1 173 473 грн;Луцк
Mercedes-Benz A-Class 2019Mercedes-AMG A45s AT (421 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1826320.html;76 318 $;2 064 260 грн;Луцк
Mercedes-Benz E-Class 2020200d 9G-Tronic (160 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846123.html;53 465 $;1 446 121 грн;Луцк
Mercedes-Benz A-Class 2019base 250 AT (224 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851520.html;49 728 $;1 345 053 грн;Луцк
Mercedes-Benz E-Class 2020300e 9G-Tronic (320 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846136.html;62 749 $;1 697 237 грн;Луцк
Mercedes-Benz E-Class 2020220d 9G-Tronic (194 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846143.html;59 014 $;1 596 202 грн;Луцк
Mercedes-Benz A-Class 2019250e AT (160 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1826318.html;46 707 $;1 263 319 грн;Луцк
Mercedes-Benz CLA-Class 201945s AMG AT (421 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826328.html;75 000 $;2 028 599 грн;Луцк
Mercedes-Benz A-Class 2020base 220d AT (190 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851514.html;47 273 $;1 278 632 грн;Луцк
Mercedes-Benz A-Class 2019220 AT (190 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851525.html;46 769 $;1 265 009 грн;Луцк
Mercedes-Benz CLA-Class 2019250e АТ (218 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1840534.html;48 532 $;1 312 704 грн;Луцк
Mercedes-Benz A-Class 2019180 MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851523.html;37 136 $;1 004 463 грн;Луцк
Mercedes-Benz E-Class 2020Individual 300 9G-Tronic (258 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846132.html;61 449 $;1 662 083 грн;Луцк
Mercedes-Benz CLA-Class 2020200 AТ (163 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1849491.html;44 849 $;1 213 089 грн;Луцк
Mercedes-Benz A-Class 2019base 200 MT (163 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851517.html;39 525 $;1 069 059 грн;Луцк
Mercedes-Benz E-Class 2020200 9G-Tronic (197 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846131.html;57 247 $;1 548 406 грн;Луцк
Mercedes-Benz A-Class 2019base Mercedes-AMG A35 AT (306 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851521.html;59 307 $;1 604 146 грн;Луцк
Mercedes-Benz A-Class 2019220d AT (190 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1840538.html;47 763 $;1 291 882 грн;Луцк
Mercedes-Benz CLA-Class 201945 AMG AT (387 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826327.html;68 750 $;1 859 554 грн;Луцк
Mercedes-Benz CLA-Class 2019base 220d АТ (190 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826330.html;50 993 $;1 379 260 грн;Луцк
Mercedes-Benz E-Class 2020200 9G-Tronic (197 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846130.html;54 300 $;1 468 701 грн;Луцк
Mercedes-Benz E-Class 202063 AMG 9-TCT (571 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846140.html;120 982 $;3 272 313 грн;Луцк
Mercedes-Benz E-Class 2020350d 9G-Tronic (287 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846127.html;61 361 $;1 659 683 грн;Луцк
Mercedes-Benz E-Class 2020220d 9G-Tronic (194 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846124.html;55 627 $;1 504 599 грн;Луцк
Mercedes-Benz A-Class 2019160d AT (95 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1840536.html;36 210 $;979 415 грн;Луцк
Mercedes-Benz A-Class 2019250 AT (224 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851526.html;47 853 $;1 294 316 грн;Луцк
Mercedes-Benz E-Class 2020400d 9-MCT (330 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846128.html;66 417 $;1 796 446 грн;Луцк
Mercedes-Benz E-Class 2020300e 9G-Tronic (320 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846137.html;65 696 $;1 776 942 грн;Луцк
Mercedes-Benz CLA-Class 201945 AMG AT (387 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826332.html;69 415 $;1 877 537 грн;Луцк
Mercedes-Benz CLA-Class 2019base 35 AMG AT (306 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826331.html;60 038 $;1 623 920 грн;Луцк
Mercedes-Benz E-Class 2020All Terrain 220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846144.html;66 444 $;1 797 190 грн;Луцк
Mercedes-Benz E-Class 2020300de 9G-Tronic (306 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846134.html;64 036 $;1 732 053 грн;Луцк
Mercedes-Benz A-Class 2019base 200d AT (150 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851513.html;40 973 $;1 108 235 грн;Луцк
Mercedes-Benz A-Class 2019250 AT (224 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851527.html;50 522 $;1 366 517 грн;Луцк
Mercedes-Benz E-Class 202053 AMG 9-TCT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846155.html;92 098 $;2 491 079 грн;Луцк
Mercedes-Benz A-Class 2019220d AT (190 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1840537.html;48 589 $;1 314 225 грн;Луцк
Mercedes-Benz CLA-Class 2019250e АТ (218 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1840533.html;49 357 $;1 335 013 грн;Луцк
Mercedes-Benz A-Class 2019180 MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851516.html;36 198 $;979 077 грн;Луцк
Mercedes-Benz A-Class 2019200d AT (150 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1826317.html;44 807 $;1 211 940 грн;Луцк
Mercedes-Benz A-Class 2019180d AT (116 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851522.html;37 800 $;1 022 412 грн;Луцк
Mercedes-Benz E-Class 2020300d 9G-Tronic (245 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846126.html;58 125 $;1 572 169 грн;Луцк
Mercedes-Benz E-Class 2020350 9G-Tronic (299 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846133.html;64 921 $;1 755 985 грн;Луцк
Mercedes-Benz CLA-Class 201945s AMG AT (421 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826333.html;75 665 $;2 046 581 грн;Луцк
Mercedes-Benz E-Class 2020300de 9G-Tronic (306 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846135.html;66 983 $;1 811 758 грн;Луцк
Mercedes-Benz E-Class 2020300de 9G-Tronic (306 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1846145.html;67 041 $;1 813 313 грн;Луцк
Mercedes-Benz CLA-Class 2019base 200d АТ (150 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1826329.html;48 014 $;1 298 676 грн;Луцк
Mercedes-Benz A-Class 2019base 180d AT (116 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851512.html;37 103 $;1 003 550 грн;Луцк
Mercedes-Benz A-Class 2019base Mercedes-AMG A35 AT (306 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1846022.html;60 246 $;1 629 531 грн;Луцк
Mercedes-Benz A-Class 2019base 160 MT (109 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1851515.html;34 429 $;931 247 грн;Луцк
Mercedes-Benz A-Class 2019200d AT (150 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1826322.html;45 644 $;1 234 587 грн;Луцк
Mercedes-Benz A-Class 2019Mercedes-AMG A45 AT (387 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1826319.html;69 534 $;1 880 748 грн;Луцк
Mercedes-Benz GLE-Class 2021300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859528.html;90 767 $;2 455 058 грн;Хмельницкий
Mercedes-Benz E-Class 2020220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1862276.html;68 333 $;1 848 284 грн;Хмельницкий
